Address:,USB0::0x0957::0x179B::MY58106377::0::INSTR,,Analog Channels,,
,,,0.014535030442,-0.0180816128849983,
,,,0.0145504305689,-0.0180816128849983,
,,,0.0145658306958,-0.0180816128849983,
,,,0.0145812308227,-0.00561930239200592,
,,,0.0145966309496,-0.0180816128849983,
,,,0.0146120310765,-0.0180816128849983,
,,,0.0146274312034,-0.0180816128849983,
,,,0.0146428313303,-0.0180816128849983,
,,,0.0146582314572,-0.0180816128849983,
,,,0.0146736315841,-0.0180816128849983,
,,,0.014689031711,-0.0180816128849983,
,,,0.0147044318379,-0.0180816128849983,
,,,0.0147198319648,-0.0180816128849983,
,,,0.0147352320917,-0.00561930239200592,
,,,0.0147506322186,-0.00561930239200592,
,,,0.0147660323455,-0.0180816128849983,
,,,0.0147814324724,-0.0305439233779907,
,,,0.0147968325993,-0.00561930239200592,
,,,0.0148122327262,-0.0180816128849983,
,,,0.0148276328531,-0.0180816128849983,
,,,0.01484303298,-0.0180816128849983,
,,,0.0148584331069,-0.0180816128849983,
,,,0.0148738332338,-0.00561930239200592,
,,,0.0148892333607,-0.0180816128849983,
,,,0.0149046334876,-0.0180816128849983,
,,,0.0149200336145,-0.0180816128849983,
,,,0.0149354337414,-0.0180816128849983,
,,,0.0149508338683,-0.0180816128849983,
,,,0.0149662339952,-0.0180816128849983,
,,,0.0149816341221,-0.0180816128849983,
,,,0.014997034249,-0.00561930239200592,
,,,0.0150124343759,-0.0180816128849983,
,,,0.0150278345028,-0.0180816128849983,
,,,0.0150432346297,-0.00561930239200592,
,,,0.0150586347566,-0.0180816128849983,
,,,0.0150740348835,-0.00561930239200592,
,,,0.0150894350104,-0.0180816128849983,
,,,0.0151048351373,-0.0180816128849983,
,,,0.0151202352642,-0.0180816128849983,
,,,0.0151356353911,-0.0180816128849983,
,,,0.015151035518,-0.0180816128849983,
,,,0.0151664356449,-0.00561930239200592,
,,,0.0151818357718,-0.0180816128849983,
,,,0.0151972358987,-0.0305439233779907,
,,,0.0152126360256,-0.0180816128849983,
,,,0.0152280361525,-0.0180816128849983,
,,,0.0152434362794,-0.0180816128849983,
,,,0.0152588364063,-0.0180816128849983,
,,,0.0152742365332,-0.0180816128849983,
,,,0.0152896366601,-0.0180816128849983,
,,,0.015305036787,-0.0180816128849983,
,,,0.0153204369139,-0.0180816128849983,
,,,0.0153358370408,-0.0180816128849983,
,,,0.0153512371677,-0.00561930239200592,
,,,0.0153666372946,-0.0180816128849983,
,,,0.0153820374215,-0.0180816128849983,
,,,0.0153974375484,-0.0180816128849983,
,,,0.0154128376753,-0.00561930239200592,
,,,0.0154282378022,-0.0180816128849983,
,,,0.0154436379291,-0.0180816128849983,
,,,0.015459038056,-0.0180816128849983,
,,,0.0154744381829,-0.00561930239200592,
,,,0.0154898383098,-0.0180816128849983,
,,,0.0155052384367,-0.00561930239200592,
,,,0.0155206385636,-0.0180816128849983,
,,,0.0155360386905,-0.0180816128849983,
,,,0.0155514388174,-0.0180816128849983,
,,,0.0155668389443,-0.0305439233779907,
,,,0.0155822390712,-0.0305439233779907,
,,,0.0155976391981,-0.0180816128849983,
,,,0.015613039325,-0.0180816128849983,
,,,0.0156284394519,-0.0180816128849983,
,,,0.0156438395788,-0.0180816128849983,
,,,0.0156592397057,-0.0180816128849983,
,,,0.0156746398326,-0.0180816128849983,
,,,0.0156900399595,-0.0180816128849983,
,,,0.0157054400864,-0.0180816128849983,
,,,0.0157208402133,-0.0180816128849983,
,,,0.0157362403402,-0.0180816128849983,
,,,0.0157516404671,-0.0180816128849983,
,,,0.015767040594,-0.0180816128849983,
,,,0.0157824407209,-0.0180816128849983,
,,,0.0157978408478,-0.0180816128849983,
,,,0.0158132409747,-0.0180816128849983,
,,,0.0158286411016,-0.0180816128849983,
,,,0.0158440412285,-0.00561930239200592,
,,,0.0158594413554,-0.0180816128849983,
,,,0.0158748414823,-0.0180816128849983,
,,,0.0158902416092,-0.00561930239200592,
,,,0.0159056417361,-0.0180816128849983,
,,,0.015921041863,-0.0180816128849983,
,,,0.0159364419899,-0.00561930239200592,
,,,0.0159518421168,-0.00561930239200592,
,,,0.0159672422437,-0.00561930239200592,
,,,0.0159826423706,-0.00561930239200592,
,,,0.0159980424975,-0.0180816128849983,
,,,0.0160134426244,-0.0180816128849983,
,,,0.0160288427513,-0.0180816128849983,
,,,0.0160442428782,-0.0180816128849983,
,,,0.0160596430051,-0.0180816128849983,
,,,0.016075043132,-0.0180816128849983,
,,,0.0160904432589,-0.0180816128849983,
,,,0.0161058433858,-0.0180816128849983,
,,,0.0161212435127,-0.0180816128849983,
,,,0.0161366436396,-0.0180816128849983,
,,,0.0161520437665,-0.00561930239200592,
,,,0.0161674438934,-0.0180816128849983,
,,,0.0161828440203,-0.0180816128849983,
,,,0.0161982441472,-0.00561930239200592,
,,,0.0162136442741,-0.0180816128849983,
,,,0.016229044401,-0.00561930239200592,
,,,0.0162444445279,-0.0180816128849983,
,,,0.0162598446548,-0.00561930239200592,
,,,0.0162752447817,-0.0180816128849983,
,,,0.0162906449086,-0.0180816128849983,
,,,0.0163060450355,-0.0180816128849983,
,,,0.0163214451624,-0.0180816128849983,
,,,0.0163368452893,-0.0180816128849983,
,,,0.0163522454162,-0.0180816128849983,
,,,0.0163676455431,-0.0180816128849983,
,,,0.01638304567,-0.0180816128849983,
,,,0.0163984457969,-0.0180816128849983,
,,,0.0164138459238,-0.0180816128849983,
,,,0.0164292460507,-0.00561930239200592,
,,,0.0164446461776,-0.0180816128849983,
,,,0.0164600463045,-0.0180816128849983,
,,,0.0164754464314,-0.0180816128849983,
,,,0.0164908465583,-0.0180816128849983,
,,,0.0165062466852,-0.0180816128849983,
,,,0.0165216468121,-0.0180816128849983,
,,,0.016537046939,-0.0180816128849983,
,,,0.0165524470659,-0.0305439233779907,
,,,0.0165678471928,-0.0180816128849983,
,,,0.0165832473197,-0.0180816128849983,
,,,0.0165986474466,-0.0180816128849983,
,,,0.0166140475735,-0.0180816128849983,
,,,0.0166294477004,-0.0180816128849983,
,,,0.0166448478273,-0.00561930239200592,
,,,0.0166602479542,-0.0180816128849983,
,,,0.0166756480811,-0.0180816128849983,
,,,0.016691048208,-0.0180816128849983,
,,,0.0167064483349,-0.00561930239200592,
,,,0.0167218484618,-0.0180816128849983,
,,,0.0167372485887,-0.0180816128849983,
,,,0.0167526487156,-0.00561930239200592,
,,,0.0167680488425,-0.0180816128849983,
,,,0.0167834489694,-0.0180816128849983,
,,,0.0167988490963,-0.0305439233779907,
,,,0.0168142492232,-0.0180816128849983,
,,,0.0168296493501,-0.0180816128849983,
,,,0.016845049477,-0.0180816128849983,
,,,0.0168604496039,-0.0180816128849983,
,,,0.0168758497308,-0.0180816128849983,
,,,0.0168912498577,-0.0180816128849983,
,,,0.0169066499846,-0.0180816128849983,
,,,0.0169220501115,-0.0180816128849983,
,,,0.0169374502384,-0.0180816128849983,
,,,0.0169528503653,-0.0305439233779907,
,,,0.0169682504922,-0.0180816128849983,
,,,0.0169836506191,-0.0180816128849983,
,,,0.016999050746,-0.0180816128849983,
,,,0.0170144508729,-0.0180816128849983,
,,,0.0170298509998,-0.00561930239200592,
,,,0.0170452511267,-0.0180816128849983,
,,,0.0170606512536,-0.0180816128849983,
,,,0.0170760513805,-0.0180816128849983,
,,,0.0170914515074,-0.0180816128849983,
,,,0.0171068516343,-0.00561930239200592,
,,,0.0171222517612,-0.0180816128849983,
,,,0.0171376518881,-0.00561930239200592,
,,,0.017153052015,-0.0180816128849983,
,,,0.0171684521419,-0.0180816128849983,
,,,0.0171838522688,-0.00561930239200592,
,,,0.0171992523957,-0.0180816128849983,
,,,0.0172146525226,-0.0180816128849983,
,,,0.0172300526495,-0.0180816128849983,
,,,0.0172454527764,-0.0180816128849983,
,,,0.0172608529033,-0.0180816128849983,
,,,0.0172762530302,-0.0180816128849983,
,,,0.0172916531571,-0.00561930239200592,
,,,0.017307053284,-0.0180816128849983,
,,,0.0173224534109,-0.0180816128849983,
,,,0.0173378535378,-0.0180816128849983,
,,,0.0173532536647,-0.0180816128849983,
,,,0.0173686537916,-0.0180816128849983,
,,,0.0173840539185,-0.0180816128849983,
,,,0.0173994540454,-0.0180816128849983,
,,,0.0174148541723,-0.00561930239200592,
,,,0.0174302542992,-0.0180816128849983,
,,,0.0174456544261,-0.00561930239200592,
,,,0.017461054553,-0.0180816128849983,
,,,0.0174764546799,-0.0180816128849983,
,,,0.0174918548068,-0.0180816128849983,
,,,0.0175072549337,-0.0180816128849983,
,,,0.0175226550606,-0.0180816128849983,
,,,0.0175380551875,-0.0180816128849983,
,,,0.0175534553144,-0.00561930239200592,
,,,0.0175688554413,-0.0180816128849983,
,,,0.0175842555682,-0.0180816128849983,
,,,0.0175996556951,-0.0180816128849983,
,,,0.017615055822,-0.0180816128849983,
,,,0.0176304559489,-0.0180816128849983,
,,,0.0176458560758,-0.00561930239200592,
,,,0.0176612562027,-0.0180816128849983,
,,,0.0176766563296,-0.0180816128849983,
,,,0.0176920564565,-0.0180816128849983,
,,,0.0177074565834,-0.00561930239200592,
,,,0.0177228567103,-0.00561930239200592,
,,,0.0177382568372,-0.0180816128849983,
,,,0.0177536569641,-0.0305439233779907,
,,,0.017769057091,-0.0180816128849983,
,,,0.0177844572179,-0.0180816128849983,
,,,0.0177998573448,-0.0305439233779907,
,,,0.0178152574717,-0.0180816128849983,
,,,0.0178306575986,-0.0180816128849983,
,,,0.0178460577255,-0.0180816128849983,
,,,0.0178614578524,-0.0180816128849983,
,,,0.0178768579793,-0.0180816128849983,
,,,0.0178922581062,-0.0180816128849983,
,,,0.0179076582331,-0.0180816128849983,
,,,0.01792305836,-0.00561930239200592,
,,,0.0179384584869,-0.0180816128849983,
,,,0.0179538586138,-0.0180816128849983,
,,,0.0179692587407,-0.0180816128849983,
,,,0.0179846588676,-0.0180816128849983,
,,,0.0180000589945,-0.0180816128849983,
,,,0.0180154591214,-0.0180816128849983,
,,,0.0180308592483,-0.0180816128849983,
,,,0.0180462593752,-0.0180816128849983,
,,,0.0180616595021,-0.0180816128849983,
,,,0.018077059629,-0.0180816128849983,
,,,0.0180924597559,-0.0180816128849983,
,,,0.0181078598828,-0.0180816128849983,
,,,0.0181232600097,-0.0180816128849983,
,,,0.0181386601366,-0.0180816128849983,
,,,0.0181540602635,-0.00561930239200592,
,,,0.0181694603904,-0.0180816128849983,
,,,0.0181848605173,-0.0180816128849983,
,,,0.0182002606442,-0.00561930239200592,
,,,0.0182156607711,-0.0180816128849983,
,,,0.018231060898,-0.0180816128849983,
,,,0.0182464610249,-0.0180816128849983,
,,,0.0182618611518,-0.0180816128849983,
,,,0.0182772612787,-0.00561930239200592,
,,,0.0182926614056,-0.0180816128849983,
,,,0.0183080615325,-0.0180816128849983,
,,,0.0183234616594,-0.00561930239200592,
,,,0.0183388617863,-0.0180816128849983,
,,,0.0183542619132,-0.0180816128849983,
,,,0.0183696620401,-0.0180816128849983,
,,,0.018385062167,-0.0305439233779907,
,,,0.0184004622939,-0.0180816128849983,
,,,0.0184158624208,-0.0180816128849983,
,,,0.0184312625477,-0.0180816128849983,
,,,0.0184466626746,-0.0180816128849983,
,,,0.0184620628015,-0.0305439233779907,
,,,0.0184774629284,-0.0180816128849983,
,,,0.0184928630553,-0.0180816128849983,
,,,0.0185082631822,-0.0180816128849983,
,,,0.0185236633091,-0.0180816128849983,
,,,0.018539063436,-0.0180816128849983,
,,,0.0185544635629,-0.0180816128849983,
,,,0.0185698636898,-0.00561930239200592,
,,,0.0185852638167,-0.0180816128849983,
,,,0.0186006639436,-0.0180816128849983,
,,,0.0186160640705,-0.0180816128849983,
,,,0.0186314641974,-0.0180816128849983,
,,,0.0186468643243,-0.0180816128849983,
,,,0.0186622644512,-0.0180816128849983,
,,,0.0186776645781,-0.0180816128849983,
,,,0.018693064705,-0.0180816128849983,
,,,0.0187084648319,-0.00561930239200592,
,,,0.0187238649588,-0.0180816128849983,
,,,0.0187392650857,-0.0180816128849983,
,,,0.0187546652126,-0.00561930239200592,
,,,0.0187700653395,-0.0180816128849983,
,,,0.0187854654664,-0.0180816128849983,
,,,0.0188008655933,-0.0180816128849983,
,,,0.0188162657202,-0.0180816128849983,
,,,0.0188316658471,-0.0305439233779907,
,,,0.018847065974,-0.0180816128849983,
,,,0.0188624661009,-0.0180816128849983,
,,,0.0188778662278,-0.0180816128849983,
,,,0.0188932663547,-0.0180816128849983,
,,,0.0189086664816,-0.00561930239200592,
,,,0.0189240666085,-0.0180816128849983,
,,,0.0189394667354,-0.0180816128849983,
,,,0.0189548668623,-0.0305439233779907,
,,,0.0189702669892,-0.0180816128849983,
,,,0.0189856671161,-0.0180816128849983,
,,,0.019001067243,-0.00561930239200592,
,,,0.0190164673699,-0.00561930239200592,
,,,0.0190318674968,-0.0180816128849983,
,,,0.0190472676237,-0.0180816128849983,
,,,0.0190626677506,-0.0180816128849983,
,,,0.0190780678775,-0.0305439233779907,
,,,0.0190934680044,-0.0180816128849983,
,,,0.0191088681313,-0.00561930239200592,
,,,0.0191242682582,-0.0180816128849983,
,,,0.0191396683851,-0.0180816128849983,
,,,0.019155068512,-0.0180816128849983,
,,,0.0191704686389,-0.0180816128849983,
,,,0.0191858687658,-0.0180816128849983,
,,,0.0192012688927,-0.0180816128849983,
,,,0.0192166690196,-0.0180816128849983,
,,,0.0192320691465,-0.0180816128849983,
,,,0.0192474692734,-0.0180816128849983,
,,,0.0192628694003,-0.00561930239200592,
,,,0.0192782695272,-0.0180816128849983,
,,,0.0192936696541,-0.0180816128849983,
,,,0.019309069781,-0.00561930239200592,
,,,0.0193244699079,-0.0180816128849983,
,,,0.0193398700348,-0.0180816128849983,
,,,0.0193552701617,-0.0180816128849983,
,,,0.0193706702886,-0.0180816128849983,
,,,0.0193860704155,-0.0180816128849983,
,,,0.0194014705424,-0.0180816128849983,
,,,0.0194168706693,-0.00561930239200592,
,,,0.0194322707962,-0.0180816128849983,
,,,0.0194476709231,-0.0180816128849983,
,,,0.01946307105,-0.0180816128849983,
,,,0.0194784711769,-0.0180816128849983,
,,,0.0194938713038,-0.0180816128849983,
,,,0.0195092714307,-0.0180816128849983,
,,,0.0195246715576,-0.0180816128849983,
,,,0.0195400716845,-0.0180816128849983,
,,,0.0195554718114,-0.0180816128849983,
,,,0.0195708719383,-0.0180816128849983,
,,,0.0195862720652,-0.0180816128849983,
,,,0.0196016721921,-0.0180816128849983,
,,,0.019617072319,-0.00561930239200592,
,,,0.0196324724459,-0.0180816128849983,
,,,0.0196478725728,-0.0180816128849983,
,,,0.0196632726997,-0.0180816128849983,
,,,0.0196786728266,-0.00561930239200592,
,,,0.0196940729535,-0.0180816128849983,
,,,0.0197094730804,-0.0180816128849983,
,,,0.0197248732073,-0.0180816128849983,
,,,0.0197402733342,-0.0180816128849983,
,,,0.0197556734611,-0.0180816128849983,
,,,0.019771073588,-0.0180816128849983,
,,,0.0197864737149,-0.0180816128849983,
,,,0.0198018738418,-0.0180816128849983,
,,,0.0198172739687,-0.0180816128849983,
,,,0.0198326740956,-0.0180816128849983,
,,,0.0198480742225,-0.0180816128849983,
,,,0.0198634743494,-0.0305439233779907,
,,,0.0198788744763,-0.00561930239200592,
,,,0.0198942746032,-0.0180816128849983,
,,,0.0199096747301,-0.0180816128849983,
,,,0.019925074857,-0.0180816128849983,
,,,0.0199404749839,-0.00561930239200592,
,,,0.0199558751108,-0.0180816128849983,
,,,0.0199712752377,-0.0180816128849983,
,,,0.0199866753646,-0.00561930239200592,
,,,0.0200020754915,-0.0180816128849983,
,,,0.0200174756184,-0.00561930239200592,
,,,0.0200328757453,-0.0180816128849983,
,,,0.0200482758722,-0.0305439233779907,
,,,0.0200636759991,-0.0305439233779907,
,,,0.020079076126,-0.0180816128849983,
,,,0.0200944762529,-0.0180816128849983,
,,,0.0201098763798,-0.0180816128849983,
,,,0.0201252765067,-0.0180816128849983,
,,,0.0201406766336,-0.00561930239200592,
,,,0.0201560767605,-0.0180816128849983,
,,,0.0201714768874,-0.0180816128849983,
,,,0.0201868770143,-0.00561930239200592,
,,,0.0202022771412,-0.0180816128849983,
,,,0.0202176772681,-0.00561930239200592,
,,,0.020233077395,-0.0180816128849983,
,,,0.0202484775219,-0.0180816128849983,
,,,0.0202638776488,-0.00561930239200592,
,,,0.0202792777757,-0.0180816128849983,
,,,0.0202946779026,-0.00561930239200592,
,,,0.0203100780295,-0.0180816128849983,
,,,0.0203254781564,-0.0180816128849983,
,,,0.0203408782833,-0.0180816128849983,
,,,0.0203562784102,-0.0180816128849983,
,,,0.0203716785371,-0.0180816128849983,
,,,0.020387078664,-0.0180816128849983,
,,,0.0204024787909,-0.0180816128849983,
,,,0.0204178789178,-0.0180816128849983,
,,,0.0204332790447,-0.00561930239200592,
,,,0.0204486791716,-0.0180816128849983,
,,,0.0204640792985,-0.0180816128849983,
,,,0.0204794794254,-0.0180816128849983,
,,,0.0204948795523,-0.0180816128849983,
,,,0.0205102796792,-0.0180816128849983,
,,,0.0205256798061,-0.0180816128849983,
,,,0.020541079933,-0.0180816128849983,
,,,0.0205564800599,-0.00561930239200592,
,,,0.0205718801868,-0.0180816128849983,
,,,0.0205872803137,-0.00561930239200592,
,,,0.0206026804406,-0.0180816128849983,
,,,0.0206180805675,-0.0180816128849983,
,,,0.0206334806944,-0.0180816128849983,
,,,0.0206488808213,-0.0180816128849983,
,,,0.0206642809482,-0.0180816128849983,
,,,0.0206796810751,-0.0180816128849983,
,,,0.020695081202,-0.0180816128849983,
,,,0.0207104813289,-0.0180816128849983,
,,,0.0207258814558,-0.0180816128849983,
,,,0.0207412815827,-0.0180816128849983,
,,,0.0207566817096,-0.0180816128849983,
,,,0.0207720818365,-0.0180816128849983,
,,,0.0207874819634,-0.00561930239200592,
,,,0.0208028820903,-0.0180816128849983,
,,,0.0208182822172,-0.00561930239200592,
,,,0.0208336823441,-0.00561930239200592,
,,,0.020849082471,-0.0180816128849983,
,,,0.0208644825979,-0.0180816128849983,
,,,0.0208798827248,-0.0180816128849983,
,,,0.0208952828517,-0.00561930239200592,
,,,0.0209106829786,-0.0180816128849983,
,,,0.0209260831055,-0.00561930239200592,
,,,0.0209414832324,-0.0180816128849983,
,,,0.0209568833593,-0.0180816128849983,
,,,0.0209722834862,-0.0180816128849983,
,,,0.0209876836131,-0.0180816128849983,
,,,0.02100308374,-0.00561930239200592,
,,,0.0210184838669,-0.0180816128849983,
,,,0.0210338839938,-0.0180816128849983,
,,,0.0210492841207,-0.0180816128849983,
,,,0.0210646842476,-0.0180816128849983,
,,,0.0210800843745,-0.0180816128849983,
,,,0.0210954845014,-0.0180816128849983,
,,,0.0211108846283,-0.0180816128849983,
,,,0.0211262847552,-0.0180816128849983,
,,,0.0211416848821,-0.0180816128849983,
,,,0.021157085009,-0.0180816128849983,
,,,0.0211724851359,-0.0180816128849983,
,,,0.0211878852628,-0.0180816128849983,
,,,0.0212032853897,-0.0180816128849983,
,,,0.0212186855166,-0.0180816128849983,
,,,0.0212340856435,-0.0180816128849983,
,,,0.0212494857704,-0.0180816128849983,
,,,0.0212648858973,-0.0180816128849983,
,,,0.0212802860242,-0.0305439233779907,
,,,0.0212956861511,-0.0180816128849983,
,,,0.021311086278,-0.0180816128849983,
,,,0.0213264864049,-0.00561930239200592,
,,,0.0213418865318,-0.0180816128849983,
,,,0.0213572866587,-0.0180816128849983,
,,,0.0213726867856,-0.0180816128849983,
,,,0.0213880869125,-0.0180816128849983,
,,,0.0214034870394,-0.0180816128849983,
,,,0.0214188871663,-0.0180816128849983,
,,,0.0214342872932,-0.0180816128849983,
,,,0.0214496874201,-0.0305439233779907,
,,,0.021465087547,-0.0180816128849983,
,,,0.0214804876739,-0.00561930239200592,
,,,0.0214958878008,-0.0180816128849983,
,,,0.0215112879277,-0.0180816128849983,
,,,0.0215266880546,-0.0180816128849983,
